0.0
0.0
0.0
120.0
180.0
300.0
240.0
240.0
300.0
180.0
360.0
0.0
300.0
60.0
180.0
180.0
240.0
180.0
120.0
360.0
180.0
180.0
300.0
60.0
120.0
240.0
240.0
180.0
120.0
60.0
120.0
240.0
180.0
180.0
60.0
60.0
180.0
360.0
420.0
120.0
60.0
120.0
120.0
120.0
180.0
120.0
60.0
120.0
180.0
300.0
180.0
360.0
120.0
180.0
120.0
300.0
60.0
60.0
360.0
60.0
60.0
300.0
60.0
180.0
120.0
60.0
60.0
180.0
360.0
120.0
180.0
180.0
60.0
60.0
240.0
180.0
240.0
120.0
60.0
180.0
240.0
240.0
120.0
240.0
60.0
240.0
120.0
120.0
0.0
120.0
60.0
180.0
60.0
420.0
300.0
180.0
120.0
60.0
360.0
120.0
180.0
0.0
240.0
180.0
120.0
60.0
120.0
180.0
120.0
120.0
120.0
240.0
180.0
60.0
120.0
180.0
240.0
180.0
120.0
0.0
180.0
240.0
120.0
300.0
180.0
180.0
60.0
300.0
120.0
60.0
60.0
120.0
300.0
240.0
60.0
60.0
60.0
300.0
180.0
300.0
120.0
360.0
180.0
120.0
120.0
300.0
120.0
180.0
300.0
60.0
120.0
180.0
60.0
180.0
120.0
0.0
120.0
240.0
180.0
300.0
60.0
60.0
180.0
60.0
60.0
240.0
0.0
120.0
180.0
120.0
120.0
120.0
120.0
0.0
300.0
120.0
60.0
60.0
120.0
180.0
300.0
60.0
0.0
180.0
240.0
180.0
180.0
180.0
240.0
180.0
120.0
240.0
480.0
180.0
60.0
180.0
120.0
120.0
180.0
120.0
300.0
180.0
180.0
120.0
120.0
120.0
120.0
300.0
240.0
120.0
180.0
120.0
180.0
300.0
60.0
60.0
120.0
240.0
60.0
300.0
300.0
60.0
180.0
180.0
60.0
240.0
240.0
60.0
240.0
120.0
0.0
120.0
240.0
120.0
120.0
120.0
60.0
60.0
60.0
120.0
180.0
60.0
0.0
240.0
240.0
180.0
60.0
480.0
120.0
240.0
0.0
0.0
60.0
180.0
180.0
180.0
300.0
180.0
180.0
360.0
60.0
180.0
60.0
240.0
300.0
180.0
120.0
240.0
0.0
0.0
300.0
60.0
60.0
60.0
300.0
60.0
60.0
180.0
0.0
240.0
60.0
60.0
300.0
240.0
60.0
60.0
300.0
0.0
360.0
120.0
180.0
120.0
0.0
120.0
540.0
240.0
0.0
360.0
60.0
0.0
300.0
240.0
0.0
420.0
120.0
60.0
360.0
180.0
120.0
300.0
360.0
240.0
300.0
240.0
180.0
240.0
180.0
240.0
120.0
180.0
60.0
120.0
120.0
60.0
180.0
60.0
180.0
120.0
180.0
120.0
120.0
300.0
180.0
120.0
180.0
120.0
240.0
60.0
60.0
